Date, Price , Open , High , Low , Vol. ,Change %
6/12/2021," 78,798.77 "," 78,784.88 "," 79,265.31 "," 78,650.31 ", -   ,0.00%
6/13/2021," 78,798.77 "," 78,784.88 "," 79,265.31 "," 78,650.31 ", -   ,0.00%
6/14/2021," 80,168.03 "," 78,798.77 "," 80,325.04 "," 78,798.77 ", -   ,1.74%
6/15/2021," 79,900.24 "," 80,168.03 "," 80,664.91 "," 79,753.53 ", -   ,-0.33%
6/16/2021," 79,355.76 "," 79,900.24 "," 80,370.80 "," 79,280.29 ", -   ,-0.68%
6/17/2021," 78,884.57 "," 79,355.76 "," 79,789.73 "," 78,884.57 ", -   ,-0.59%
6/18/2021," 79,203.07 "," 78,946.43 "," 79,477.15 "," 78,718.98 ", -   ,0.40%
6/19/2021," 79,203.07 "," 78,946.43 "," 79,477.15 "," 78,718.98 ", -   ,0.00%
6/20/2021," 79,203.07 "," 78,946.43 "," 79,477.15 "," 78,718.98 ", -   ,0.00%
6/21/2021," 78,680.08 "," 79,203.07 "," 79,281.46 "," 78,619.90 ", -   ,-0.66%
6/22/2021," 78,554.35 "," 78,680.08 "," 79,020.07 "," 78,480.69 ", -   ,-0.16%
6/23/2021," 78,350.66 "," 78,554.35 "," 78,838.51 "," 78,241.07 ", -   ,-0.26%
6/24/2021," 78,514.24 "," 78,350.66 "," 78,764.28 "," 78,350.66 ", -   ,0.21%
6/25/2021," 77,832.71 "," 78,514.24 "," 78,650.20 "," 77,441.67 ", -   ,-0.87%
6/26/2021," 77,832.71 "," 78,514.24 "," 78,650.20 "," 77,441.67 ", -   ,0.00%
6/27/2021," 77,832.71 "," 78,514.24 "," 78,650.20 "," 77,441.67 ", -   ,0.00%
6/28/2021," 76,480.15 "," 77,595.99 "," 77,595.99 "," 76,339.94 ", -   ,-1.74%
6/29/2021," 76,287.22 "," 76,480.15 "," 77,258.39 "," 76,214.24 ", -   ,-0.25%
6/30/2021," 76,621.54 "," 76,287.22 "," 76,964.66 "," 76,287.22 ", -   ,0.44%
7/1/2021," 77,520.94 "," 76,621.54 "," 77,666.26 "," 76,621.54 ", -   ,1.17%
7/2/2021," 77,305.76 "," 77,520.94 "," 78,020.60 "," 77,233.35 ", -   ,-0.28%
7/3/2021," 77,305.76 "," 77,520.94 "," 78,020.60 "," 77,233.35 ", -   ,0.00%
7/4/2021," 77,305.76 "," 77,520.94 "," 78,020.60 "," 77,233.35 ", -   ,0.00%
7/5/2021," 76,920.04 "," 77,305.76 "," 77,474.80 "," 76,865.76 ", -   ,-0.50%
7/6/2021," 76,641.46 "," 76,920.04 "," 77,379.59 "," 76,446.55 ", -   ,-0.36%
7/7/2021," 76,471.46 "," 76,641.46 "," 76,646.79 "," 76,062.32 ", -   ,-0.22%
7/8/2021," 78,061.02 "," 76,471.46 "," 78,094.92 "," 76,471.46 ", -   ,2.08%
7/9/2021," 76,966.66 "," 78,061.02 "," 78,061.02 "," 76,911.97 ", -   ,-1.40%
7/10/2021," 76,966.66 "," 78,061.02 "," 78,061.02 "," 76,911.97 ", -   ,0.00%
7/11/2021," 76,966.66 "," 78,061.02 "," 78,061.02 "," 76,911.97 ", -   ,0.00%
7/12/2021," 76,754.64 "," 76,966.66 "," 77,274.25 "," 76,662.49 ", -   ,-0.28%
7/13/2021," 76,724.98 "," 76,754.64 "," 76,927.76 "," 76,672.27 ", -   ,-0.04%
7/14/2021," 76,879.79 "," 76,724.98 "," 77,178.58 "," 76,724.98 ", -   ,0.20%
7/15/2021," 77,259.56 "," 76,879.79 "," 77,430.30 "," 76,762.83 ", -   ,0.49%
7/16/2021," 77,692.24 "," 77,259.56 "," 77,837.44 "," 77,242.60 ", -   ,0.56%
7/17/2021," 77,692.24 "," 77,259.56 "," 77,837.44 "," 77,242.60 ", -   ,0.00%
7/18/2021," 77,692.24 "," 77,259.56 "," 77,837.44 "," 77,242.60 ", -   ,0.00%
7/19/2021," 77,742.19 "," 77,692.24 "," 78,186.97 "," 77,654.95 ", -   ,0.06%
7/20/2021," 77,742.19 "," 77,692.24 "," 78,186.97 "," 77,654.95 ", -   ,0.00%
7/21/2021," 77,742.19 "," 77,692.24 "," 78,186.97 "," 77,654.95 ", -   ,0.00%
7/22/2021," 77,742.19 "," 77,692.24 "," 78,186.97 "," 77,654.95 ", -   ,0.00%
7/23/2021," 77,633.54 "," 77,742.19 "," 78,094.91 "," 77,524.55 ", -   ,-0.14%
7/24/2021," 77,633.54 "," 77,742.19 "," 78,094.91 "," 77,524.55 ", -   ,0.00%
7/25/2021," 77,633.54 "," 77,742.19 "," 78,094.91 "," 77,524.55 ", -   ,0.00%
7/26/2021," 77,273.39 "," 77,633.54 "," 77,843.80 "," 77,129.78 ", -   ,-0.46%
7/27/2021," 77,040.17 "," 77,273.39 "," 77,584.53 "," 76,882.92 ", -   ,-0.30%
7/28/2021," 76,447.15 "," 77,040.17 "," 77,378.84 "," 76,302.50 ", -   ,-0.77%
7/29/2021," 76,544.57 "," 76,447.15 "," 76,709.08 "," 75,873.35 ", -   ,0.13%
7/30/2021," 76,259.24 "," 76,544.57 "," 77,266.11 "," 76,041.65 ", -   ,-0.37%
7/31/2021," 76,259.24 "," 76,544.57 "," 77,266.11 "," 76,041.65 ", -   ,0.00%
8/1/2021," 76,259.24 "," 76,544.57 "," 77,266.11 "," 76,041.65 ", -   ,0.00%
8/2/2021," 77,006.70 "," 76,259.24 "," 77,116.00 "," 76,253.15 ", -   ,0.98%
8/3/2021," 77,460.36 "," 77,006.70 "," 77,537.99 "," 77,006.70 ", -   ,0.59%
8/4/2021," 77,435.58 "," 77,460.36 "," 77,879.49 "," 77,354.73 ", -   ,-0.03%
8/5/2021," 77,209.36 "," 77,435.58 "," 77,617.63 "," 77,118.60 ", -   ,-0.29%
8/6/2021," 76,840.62 "," 77,209.36 "," 77,488.78 "," 76,606.19 ", -   ,-0.48%
8/7/2021," 76,840.62 "," 77,209.36 "," 77,488.78 "," 76,606.19 ", -   ,0.00%
8/8/2021," 76,840.62 "," 77,209.36 "," 77,488.78 "," 76,606.19 ", -   ,0.00%
8/9/2021," 76,063.50 "," 76,840.62 "," 77,069.87 "," 75,953.69 ", -   ,-1.01%
8/10/2021," 76,188.63 "," 76,063.50 "," 76,477.80 "," 75,704.43 ", -   ,0.16%
8/11/2021," 76,636.98 "," 76,188.63 "," 77,057.22 "," 76,188.63 ", -   ,0.59%
8/12/2021," 76,385.68 "," 76,636.98 "," 77,088.59 "," 76,187.38 ", -   ,-0.33%
8/13/2021," 75,929.82 "," 76,385.68 "," 76,526.17 "," 75,891.71 ", -   ,-0.60%
8/14/2021," 75,929.82 "," 76,385.68 "," 76,526.17 "," 75,891.71 ", -   ,0.00%
8/15/2021," 75,929.82 "," 76,385.68 "," 76,526.17 "," 75,891.71 ", -   ,0.00%
8/16/2021," 75,582.12 "," 75,929.82 "," 75,929.82 "," 75,089.23 ", -   ,-0.46%
8/17/2021," 76,411.61 "," 75,582.12 "," 76,455.43 "," 75,582.12 ", -   ,1.10%
8/18/2021," 76,411.61 "," 75,582.12 "," 76,455.43 "," 75,582.12 ", -   ,0.00%
8/19/2021," 76,411.61 "," 75,582.12 "," 76,455.43 "," 75,582.12 ", -   ,0.00%
8/20/2021," 77,349.60 "," 76,411.61 "," 77,442.52 "," 76,411.61 ", -   ,1.23%
8/21/2021," 77,349.60 "," 76,411.61 "," 77,442.52 "," 76,411.61 ", -   ,0.00%
8/22/2021," 77,349.60 "," 76,411.61 "," 77,442.52 "," 76,411.61 ", -   ,0.00%
8/23/2021," 78,521.49 "," 77,349.60 "," 78,634.41 "," 77,349.60 ", -   ,1.52%
8/24/2021," 77,788.92 "," 78,521.49 "," 78,521.49 "," 77,628.72 ", -   ,-0.93%
8/25/2021," 77,398.87 "," 77,788.92 "," 77,987.00 "," 77,347.66 ", -   ,-0.50%
8/26/2021," 76,826.90 "," 77,398.87 "," 77,676.52 "," 76,608.12 ", -   ,-0.74%
8/27/2021," 76,769.01 "," 76,826.90 "," 76,935.08 "," 76,112.08 ", -   ,-0.08%
8/28/2021," 76,769.01 "," 76,826.90 "," 76,935.08 "," 76,112.08 ", -   ,0.00%
8/29/2021," 76,769.01 "," 76,826.90 "," 76,935.08 "," 76,112.08 ", -   ,0.00%
8/30/2021," 77,435.34 "," 76,769.01 "," 77,526.86 "," 76,769.01 ", -   ,0.87%
8/31/2021," 77,641.73 "," 77,435.34 "," 77,990.55 "," 77,355.99 ", -   ,0.27%
9/1/2021," 77,663.99 "," 77,641.73 "," 78,114.70 "," 77,576.23 ", -   ,0.03%
9/2/2021," 76,897.59 "," 77,663.99 "," 77,790.25 "," 76,811.28 ", -   ,-0.99%
9/3/2021," 77,115.78 "," 76,897.59 "," 77,397.33 "," 76,897.59 ", -   ,0.28%
9/4/2021," 77,115.78 "," 76,897.59 "," 77,397.33 "," 76,897.59 ", -   ,0.00%
9/5/2021," 77,115.78 "," 76,897.59 "," 77,397.33 "," 76,897.59 ", -   ,0.00%
9/6/2021," 77,039.36 "," 77,115.78 "," 77,526.11 "," 76,970.37 ", -   ,-0.10%
9/7/2021," 76,470.32 "," 77,039.36 "," 77,234.00 "," 76,409.25 ", -   ,-0.74%
9/8/2021," 75,461.88 "," 76,470.32 "," 76,699.90 "," 75,375.96 ", -   ,-1.32%
9/9/2021," 75,927.74 "," 75,461.88 "," 76,043.65 "," 75,461.88 ", -   ,0.62%
9/10/2021," 76,996.39 "," 75,927.74 "," 77,260.22 "," 75,927.74 ", -   ,1.41%
9/11/2021," 76,996.39 "," 75,927.74 "," 77,260.22 "," 75,927.74 ", -   ,0.00%
9/12/2021," 76,996.39 "," 75,927.74 "," 77,260.22 "," 75,927.74 ", -   ,0.00%
9/13/2021," 76,896.47 "," 76,996.39 "," 77,431.80 "," 76,801.84 ", -   ,-0.13%
9/14/2021," 75,968.43 "," 76,896.47 "," 77,142.28 "," 75,438.98 ", -   ,-1.21%
9/15/2021," 75,432.28 "," 75,968.43 "," 76,061.27 "," 75,116.44 ", -   ,-0.71%
9/16/2021," 75,599.55 "," 75,432.28 "," 75,682.29 "," 75,218.47 ", -   ,0.22%
9/17/2021," 74,816.45 "," 75,599.55 "," 76,045.19 "," 74,658.71 ", -   ,-1.04%
9/18/2021," 74,816.45 "," 75,599.55 "," 76,045.19 "," 74,658.71 ", -   ,0.00%
9/19/2021," 74,816.45 "," 75,599.55 "," 76,045.19 "," 74,658.71 ", -   ,0.00%
9/20/2021," 74,427.08 "," 74,816.45 "," 74,926.63 "," 73,919.62 ", -   ,-0.52%
9/21/2021," 73,251.79 "," 74,427.08 "," 74,818.18 "," 72,905.91 ", -   ,-1.58%
9/22/2021," 72,623.81 "," 73,251.79 "," 73,285.41 "," 71,109.40 ", -   ,-0.86%
9/23/2021," 72,145.08 "," 72,623.81 "," 73,411.12 "," 71,791.87 ", -   ,-0.66%
9/24/2021," 71,904.39 "," 72,145.08 "," 72,447.14 "," 71,451.19 ", -   ,-0.33%
9/25/2021," 71,904.39 "," 72,145.08 "," 72,447.14 "," 71,451.19 ", -   ,0.00%
9/26/2021," 71,904.39 "," 72,145.08 "," 72,447.14 "," 71,451.19 ", -   ,0.00%
9/27/2021," 71,819.70 "," 71,904.39 "," 72,308.54 "," 70,871.54 ", -   ,-0.12%
9/28/2021," 72,613.49 "," 71,819.70 "," 72,698.66 "," 71,602.20 ", -   ,1.11%
9/29/2021," 71,117.46 "," 72,613.49 "," 72,745.06 "," 70,126.94 ", -   ,-2.06%
9/30/2021," 72,315.95 "," 71,117.46 "," 72,315.95 "," 70,073.13 ", -   ,1.69%
10/1/2021," 72,203.34 "," 72,315.95 "," 72,640.36 "," 71,670.26 ", -   ,-0.16%
10/2/2021," 72,203.34 "," 72,315.95 "," 72,640.36 "," 71,670.26 ", -   ,0.00%
10/3/2021," 72,203.34 "," 72,315.95 "," 72,640.36 "," 71,670.26 ", -   ,0.00%
10/4/2021," 72,471.91 "," 72,203.34 "," 72,560.97 "," 71,551.48 ", -   ,0.37%
10/5/2021," 71,864.05 "," 72,471.91 "," 72,647.53 "," 71,722.65 ", -   ,-0.84%
10/6/2021," 71,425.14 "," 71,864.05 "," 72,335.47 "," 71,247.81 ", -   ,-0.61%
10/7/2021," 71,649.69 "," 71,425.14 "," 72,403.51 "," 71,425.14 ", -   ,0.31%
10/8/2021," 71,477.37 "," 71,649.69 "," 71,882.30 "," 71,099.48 ", -   ,-0.24%
10/9/2021," 71,477.37 "," 71,649.69 "," 71,882.30 "," 71,099.48 ", -   ,0.00%
10/10/2021," 71,477.37 "," 71,649.69 "," 71,882.30 "," 71,099.48 ", -   ,0.00%
10/11/2021," 70,515.26 "," 71,477.37 "," 71,689.72 "," 70,242.75 ", -   ,-1.35%
10/12/2021," 70,401.94 "," 70,515.26 "," 71,027.01 "," 69,332.63 ", -   ,-0.16%
10/13/2021," 69,135.76 "," 70,401.94 "," 70,827.22 "," 68,868.53 ", -   ,-1.80%
10/14/2021," 70,880.38 "," 69,135.76 "," 71,167.04 "," 68,736.68 ", -   ,2.52%
10/15/2021," 72,064.57 "," 70,880.38 "," 72,201.20 "," 70,513.80 ", -   ,1.67%
10/16/2021," 72,064.57 "," 70,880.38 "," 72,201.20 "," 70,513.80 ", -   ,0.00%
10/17/2021," 72,064.57 "," 70,880.38 "," 72,201.20 "," 70,513.80 ", -   ,0.00%
10/18/2021," 71,853.92 "," 72,064.57 "," 72,610.83 "," 71,272.38 ", -   ,-0.29%
10/19/2021," 71,853.92 "," 72,064.57 "," 72,610.83 "," 71,272.38 ", -   ,0.00%
10/20/2021," 73,437.01 "," 71,853.92 "," 73,601.39 "," 71,853.92 ", -   ,2.20%
10/21/2021," 74,126.14 "," 73,437.01 "," 74,585.61 "," 73,437.01 ", -   ,0.94%
10/22/2021," 73,397.84 "," 74,126.14 "," 74,916.16 "," 72,904.88 ", -   ,-0.98%
10/23/2021," 73,397.84 "," 74,126.14 "," 74,916.16 "," 72,904.88 ", -   ,0.00%
10/24/2021," 73,397.84 "," 74,126.14 "," 74,916.16 "," 72,904.88 ", -   ,0.00%
10/25/2021," 73,063.74 "," 73,501.99 "," 73,609.95 "," 72,902.98 ", -   ,-0.46%
10/26/2021," 72,930.30 "," 73,171.78 "," 73,256.87 "," 72,699.26 ", -   ,-0.18%
10/27/2021," 74,088.11 "," 73,389.62 "," 74,419.94 "," 73,378.68 ", -   ,1.59%
10/28/2021," 74,182.93 "," 74,117.01 "," 74,602.88 "," 73,987.72 ", -   ,0.13%
10/29/2021," 74,563.67 "," 74,169.38 "," 74,746.88 "," 73,625.24 ", -   ,0.51%
10/30/2021," 74,563.67 "," 74,169.38 "," 74,746.88 "," 73,625.24 ", -   ,0.00%
10/31/2021," 74,563.67 "," 74,169.38 "," 74,746.88 "," 73,625.24 ", -   ,0.00%
11/1/2021," 76,184.36 "," 74,486.07 "," 76,815.16 "," 74,486.07 ", -   ,2.17%
11/2/2021," 76,442.47 "," 76,242.82 "," 76,898.93 "," 76,242.82 ", -   ,0.34%
11/3/2021," 76,114.72 "," 76,442.47 "," 76,732.86 "," 75,882.01 ", -   ,-0.43%
11/4/2021," 76,519.12 "," 76,114.72 "," 76,589.22 "," 75,845.25 ", -   ,0.53%
11/5/2021," 76,577.44 "," 76,519.12 "," 77,411.89 "," 76,475.44 ", -   ,0.08%
11/6/2021," 76,577.44 "," 76,519.12 "," 77,411.89 "," 76,475.44 ", -   ,0.00%
11/7/2021," 76,577.44 "," 76,519.12 "," 77,411.89 "," 76,475.44 ", -   ,0.00%
11/8/2021," 76,236.00 "," 76,577.44 "," 76,928.76 "," 76,072.95 ", -   ,-0.45%
11/9/2021," 74,870.55 "," 76,236.00 "," 76,385.86 "," 74,662.64 ", -   ,-1.79%
11/10/2021," 75,470.96 "," 74,870.55 "," 75,627.43 "," 74,870.55 ", -   ,0.80%
11/11/2021," 75,000.30 "," 75,470.96 "," 75,885.33 "," 74,942.26 ", -   ,-0.62%
11/12/2021," 73,822.67 "," 75,000.30 "," 75,057.05 "," 73,693.13 ", -   ,-1.57%
11/13/2021," 73,822.67 "," 75,000.30 "," 75,057.05 "," 73,693.13 ", -   ,0.00%
11/14/2021," 73,822.67 "," 75,000.30 "," 75,057.05 "," 73,693.13 ", -   ,0.00%
11/15/2021," 73,769.31 "," 73,822.67 "," 74,118.22 "," 73,390.77 ", -   ,-0.07%
11/16/2021," 75,398.56 "," 73,769.31 "," 75,478.42 "," 73,769.31 ", -   ,2.21%
11/17/2021," 74,654.27 "," 75,398.56 "," 75,559.05 "," 74,321.92 ", -   ,-0.99%
11/18/2021," 74,755.16 "," 74,654.27 "," 75,051.88 "," 73,855.13 ", -   ,0.14%
11/19/2021," 75,476.97 "," 74,755.16 "," 75,765.45 "," 74,698.51 ", -   ,0.97%
11/20/2021," 75,476.97 "," 74,755.16 "," 75,765.45 "," 74,698.51 ", -   ,0.00%
11/21/2021," 75,476.97 "," 74,755.16 "," 75,765.45 "," 74,698.51 ", -   ,0.00%
11/22/2021," 74,067.82 "," 75,476.97 "," 75,573.85 "," 73,987.06 ", -   ,-1.87%
11/23/2021," 72,423.69 "," 74,067.82 "," 74,457.82 "," 72,291.68 ", -   ,-2.22%
11/24/2021," 71,357.17 "," 72,423.69 "," 72,567.57 "," 71,107.31 ", -   ,-1.47%
11/25/2021," 70,668.21 "," 71,357.17 "," 71,734.41 "," 70,226.23 ", -   ,-0.97%
11/26/2021," 71,028.61 "," 70,668.21 "," 71,568.20 "," 70,216.11 ", -   ,0.51%
11/27/2021," 71,028.61 "," 70,668.21 "," 71,568.20 "," 70,216.11 ", -   ,0.00%
11/28/2021," 71,028.61 "," 70,668.21 "," 71,568.20 "," 70,216.11 ", -   ,0.00%
11/29/2021," 73,285.67 "," 71,028.61 "," 73,439.32 "," 70,662.56 ", -   ,3.18%
11/30/2021," 73,210.74 "," 73,285.67 "," 74,588.02 "," 72,624.11 ", -   ,-0.10%
12/1/2021," 73,745.31 "," 73,210.74 "," 73,928.88 "," 73,210.74 ", -   ,0.73%
12/2/2021," 69,549.76 "," 73,745.31 "," 73,745.31 "," 69,347.35 ", -   ,-5.69%
12/3/2021," 69,238.06 "," 69,549.76 "," 70,157.19 "," 68,335.92 ", -   ,-0.45%
12/4/2021," 69,238.06 "," 69,549.76 "," 70,157.19 "," 68,335.92 ", -   ,0.00%
12/5/2021," 69,238.06 "," 69,549.76 "," 70,157.19 "," 68,335.92 ", -   ,0.00%
12/6/2021," 69,609.67 "," 69,238.06 "," 69,879.98 "," 68,647.91 ", -   ,0.54%
12/7/2021," 70,730.94 "," 69,609.67 "," 71,333.58 "," 69,609.67 ", -   ,1.61%
12/8/2021," 70,595.74 "," 70,730.94 "," 71,053.04 "," 70,123.62 ", -   ,-0.19%
12/9/2021," 70,079.74 "," 70,595.74 "," 70,915.49 "," 69,668.08 ", -   ,-0.73%
12/10/2021," 69,789.94 "," 70,079.74 "," 70,177.24 "," 69,033.96 ", -   ,-0.41%
12/11/2021," 69,789.94 "," 70,079.74 "," 70,177.24 "," 69,033.96 ", -   ,0.00%
12/12/2021," 69,789.94 "," 70,079.74 "," 70,177.24 "," 69,033.96 ", -   ,0.00%
12/13/2021," 68,907.37 "," 69,789.94 "," 69,916.41 "," 68,801.55 ", -   ,-1.26%
12/14/2021," 69,490.14 "," 68,907.37 "," 69,569.26 "," 68,487.85 ", -   ,0.85%
12/15/2021," 71,900.98 "," 69,490.14 "," 72,177.62 "," 69,490.14 ", -   ,3.47%
12/16/2021," 70,772.47 "," 71,900.98 "," 71,900.98 "," 70,545.45 ", -   ,-1.57%
12/17/2021," 71,158.48 "," 70,772.47 "," 71,397.63 "," 70,342.21 ", -   ,0.55%
12/18/2021," 71,158.48 "," 70,772.47 "," 71,397.63 "," 70,342.21 ", -   ,0.00%
12/19/2021," 71,158.48 "," 70,772.47 "," 71,397.63 "," 70,342.21 ", -   ,0.00%
12/20/2021," 71,893.72 "," 71,158.48 "," 72,079.53 "," 70,830.72 ", -   ,1.03%
12/21/2021," 71,273.17 "," 71,893.72 "," 72,344.70 "," 71,189.26 ", -   ,-0.86%
12/22/2021," 71,221.47 "," 71,273.17 "," 71,453.71 "," 70,996.83 ", -   ,-0.07%
12/23/2021," 71,261.31 "," 71,221.47 "," 71,745.27 "," 71,141.43 ", -   ,0.06%
12/24/2021," 70,986.79 "," 71,261.31 "," 71,550.30 "," 70,777.93 ", -   ,-0.39%
12/25/2021," 70,986.79 "," 71,261.31 "," 71,550.30 "," 70,777.93 ", -   ,0.00%
12/26/2021," 70,986.79 "," 71,261.31 "," 71,550.30 "," 70,777.93 ", -   ,0.00%
12/27/2021," 70,614.63 "," 70,986.79 "," 71,142.28 "," 70,506.26 ", -   ,-0.52%
12/28/2021," 70,762.30 "," 70,614.63 "," 70,983.51 "," 70,614.63 ", -   ,0.21%
12/29/2021," 71,182.12 "," 70,762.30 "," 71,218.49 "," 70,596.40 ", -   ,0.59%
12/30/2021," 71,331.63 "," 71,182.12 "," 71,736.17 "," 71,162.66 ", -   ,0.21%
12/31/2021," 71,687.06 "," 71,331.63 "," 72,035.18 "," 71,059.63 ", -   ,0.50%
1/1/2022," 71,687.06 "," 71,331.63 "," 72,035.18 "," 71,059.63 ", -   ,0.00%
1/2/2022," 71,687.06 "," 71,331.63 "," 72,035.18 "," 71,059.63 ", -   ,0.00%
1/3/2022," 72,399.23 "," 71,687.06 "," 72,469.92 "," 71,572.33 ", -   ,0.99%
1/4/2022," 73,497.23 "," 72,399.23 "," 73,497.23 "," 72,399.23 ", -   ,1.52%
1/5/2022," 73,552.85 "," 73,497.23 "," 73,605.58 "," 73,162.81 ", -   ,0.08%
1/6/2022," 73,146.21 "," 73,552.85 "," 73,730.85 "," 72,983.76 ", -   ,-0.55%
1/7/2022," 73,865.44 "," 73,146.21 "," 73,905.99 "," 73,029.52 ", -   ,0.98%
1/8/2022," 73,865.44 "," 73,146.21 "," 73,905.99 "," 73,029.52 ", -   ,0.00%
1/9/2022," 73,865.44 "," 73,146.21 "," 73,905.99 "," 73,029.52 ", -   ,0.00%
1/10/2022," 74,426.91 "," 73,865.44 "," 74,705.20 "," 73,650.30 ", -   ,0.76%
1/11/2022," 73,972.77 "," 74,426.91 "," 74,720.88 "," 73,696.07 ", -   ,-0.61%
1/12/2022," 74,211.81 "," 73,972.77 "," 74,657.51 "," 73,972.77 ", -   ,0.32%
1/13/2022," 74,011.83 "," 74,211.81 "," 74,476.26 "," 73,936.38 ", -   ,-0.27%
1/14/2022," 73,842.02 "," 74,011.83 "," 74,452.41 "," 73,773.23 ", -   ,-0.23%
1/15/2022," 73,842.02 "," 74,011.83 "," 74,452.41 "," 73,773.23 ", -   ,0.00%
1/16/2022," 73,842.02 "," 74,011.83 "," 74,452.41 "," 73,773.23 ", -   ,0.00%
1/17/2022," 73,818.16 "," 73,913.77 "," 73,913.77 "," 73,181.24 ", -   ,-0.03%
1/18/2022," 73,762.63 "," 73,818.16 "," 74,287.78 "," 73,665.17 ", -   ,-0.08%
1/19/2022," 72,541.38 "," 73,762.63 "," 74,000.21 "," 72,334.92 ", -   ,-1.66%
1/20/2022," 72,824.64 "," 72,541.38 "," 72,998.28 "," 71,727.96 ", -   ,0.39%
1/21/2022," 73,001.88 "," 72,824.64 "," 73,261.72 "," 72,717.56 ", -   ,0.24%
1/22/2022," 73,001.88 "," 72,824.64 "," 73,261.72 "," 72,717.56 ", -   ,0.00%
1/23/2022," 73,001.88 "," 72,824.64 "," 73,261.72 "," 72,717.56 ", -   ,0.00%
1/24/2022," 72,981.40 "," 73,001.88 "," 73,115.08 "," 72,618.67 ", -   ,-0.03%
1/25/2022," 73,037.24 "," 72,981.40 "," 73,644.25 "," 72,971.96 ", -   ,0.08%
1/26/2022," 73,059.11 "," 73,037.24 "," 73,243.41 "," 72,638.73 ", -   ,0.03%
1/27/2022," 73,322.07 "," 73,059.11 "," 73,474.88 "," 73,054.24 ", -   ,0.36%
1/28/2022," 73,156.98 "," 73,322.07 "," 73,717.66 "," 73,090.00 ", -   ,-0.23%
1/29/2022," 73,156.98 "," 73,322.07 "," 73,717.66 "," 73,090.00 ", -   ,0.00%
1/30/2022," 73,156.98 "," 73,322.07 "," 73,717.66 "," 73,090.00 ", -   ,0.00%
1/31/2022," 73,592.63 "," 73,156.98 "," 73,755.79 "," 73,156.98 ", -   ,0.60%
2/1/2022," 74,109.19 "," 73,592.63 "," 74,218.84 "," 73,450.22 ", -   ,0.70%
2/2/2022," 74,986.30 "," 74,109.19 "," 75,046.02 "," 74,109.19 ", -   ,1.18%
2/3/2022," 74,533.57 "," 74,986.30 "," 75,535.59 "," 74,411.75 ", -   ,-0.60%
2/4/2022," 74,559.75 "," 74,533.57 "," 75,056.16 "," 74,423.02 ", -   ,0.04%
2/5/2022," 74,559.75 "," 74,533.57 "," 75,056.16 "," 74,423.02 ", -   ,0.00%
2/6/2022," 74,559.75 "," 74,533.57 "," 75,056.16 "," 74,423.02 ", -   ,0.00%
2/7/2022," 74,588.55 "," 74,559.75 "," 75,169.24 "," 74,499.40 ", -   ,0.04%
2/8/2022," 74,874.44 "," 74,588.55 "," 75,034.59 "," 74,262.12 ", -   ,0.38%
2/9/2022," 75,496.72 "," 74,874.44 "," 75,730.89 "," 74,874.44 ", -   ,0.83%
2/10/2022," 74,838.39 "," 75,496.72 "," 75,828.66 "," 74,814.99 ", -   ,-0.87%
2/11/2022," 74,757.68 "," 74,838.39 "," 75,232.23 "," 74,384.30 ", -   ,-0.11%
2/12/2022," 74,757.68 "," 74,838.39 "," 75,232.23 "," 74,384.30 ", -   ,0.00%
2/13/2022," 74,757.68 "," 74,838.39 "," 75,232.23 "," 74,384.30 ", -   ,0.00%
2/14/2022," 73,990.28 "," 74,757.68 "," 74,911.69 "," 73,741.92 ", -   ,-1.03%
2/15/2022," 74,077.36 "," 73,990.28 "," 74,262.45 "," 73,710.96 ", -   ,0.12%
2/16/2022," 74,034.57 "," 74,077.36 "," 74,447.07 "," 73,835.55 ", -   ,-0.06%
2/17/2022," 73,508.65 "," 74,034.57 "," 74,035.37 "," 73,173.16 ", -   ,-0.71%
2/18/2022," 73,955.13 "," 73,508.65 "," 74,078.28 "," 73,468.21 ", -   ,0.61%
2/19/2022," 73,955.13 "," 73,508.65 "," 74,078.28 "," 73,468.21 ", -   ,0.00%
2/20/2022," 73,955.13 "," 73,508.65 "," 74,078.28 "," 73,468.21 ", -   ,0.00%
2/21/2022," 73,311.06 "," 73,955.13 "," 74,034.09 "," 73,263.63 ", -   ,-0.87%
2/22/2022," 72,730.03 "," 73,311.06 "," 73,311.06 "," 71,981.97 ", -   ,-0.79%
2/23/2022," 72,968.62 "," 72,730.03 "," 73,217.75 "," 72,338.06 ", -   ,0.33%
2/24/2022," 70,635.12 "," 72,968.62 "," 72,968.62 "," 70,515.30 ", -   ,-3.20%
2/25/2022," 70,819.82 "," 70,635.12 "," 71,596.02 "," 70,563.10 ", -   ,0.26%
2/26/2022," 70,819.82 "," 70,635.12 "," 71,596.02 "," 70,563.10 ", -   ,0.00%
2/27/2022," 70,819.82 "," 70,635.12 "," 71,596.02 "," 70,563.10 ", -   ,0.00%
2/28/2022," 72,148.81 "," 70,819.82 "," 72,330.74 "," 70,084.90 ", -   ,1.88%
3/1/2022," 72,855.00 "," 72,148.81 "," 73,735.61 "," 72,148.81 ", -   ,0.98%
3/2/2022," 72,235.43 "," 72,855.00 "," 72,855.00 "," 71,545.99 ", -   ,-0.85%
3/3/2022," 72,436.01 "," 72,235.43 "," 72,558.86 "," 71,918.43 ", -   ,0.28%
3/4/2022," 72,494.71 "," 72,436.01 "," 72,821.19 "," 72,303.94 ", -   ,0.08%
